TagName,OccurredOn,Date,Time,Value
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 00:00:00,2025-06-01,00:00:00,575158.8
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 00:05:00,2025-06-01,00:05:00,575162.38
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 00:10:00,2025-06-01,00:10:00,575166.41
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 00:15:00,2025-06-01,00:15:00,575170.76
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 00:20:00,2025-06-01,00:20:00,575174.71
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 00:25:00,2025-06-01,00:25:00,575178.13
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 00:30:00,2025-06-01,00:30:00,575182.46
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 00:35:00,2025-06-01,00:35:00,575186.29
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 00:40:00,2025-06-01,00:40:00,575190.6
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 00:45:00,2025-06-01,00:45:00,575194.46
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 00:50:00,2025-06-01,00:50:00,575197.98
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 00:55:00,2025-06-01,00:55:00,575202.44
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 01:00:00,2025-06-01,01:00:00,575206.36
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 01:05:00,2025-06-01,01:05:00,575210.39
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 01:10:00,2025-06-01,01:10:00,575214.15
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 01:15:00,2025-06-01,01:15:00,575218.48
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 01:20:00,2025-06-01,01:20:00,575221.75
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 01:25:00,2025-06-01,01:25:00,575225.81
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 01:30:00,2025-06-01,01:30:00,575230.36
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 01:35:00,2025-06-01,01:35:00,575233.68
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 01:40:00,2025-06-01,01:40:00,575237.47
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 01:45:00,2025-06-01,01:45:00,575241.04
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 01:50:00,2025-06-01,01:50:00,575245.77
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 01:55:00,2025-06-01,01:55:00,575249.45
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 02:00:00,2025-06-01,02:00:00,575253.57
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 02:05:00,2025-06-01,02:05:00,575257.47
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 02:10:00,2025-06-01,02:10:00,575261.48
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 02:15:00,2025-06-01,02:15:00,575264.75
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 02:20:00,2025-06-01,02:20:00,575269.67
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 02:25:00,2025-06-01,02:25:00,575273.91
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 02:30:00,2025-06-01,02:30:00,575278.03
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 02:35:00,2025-06-01,02:35:00,575281.49
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 02:40:00,2025-06-01,02:40:00,575285.45
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 02:45:00,2025-06-01,02:45:00,575289.65
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 02:50:00,2025-06-01,02:50:00,575294.08
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 02:55:00,2025-06-01,02:55:00,575297.58
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 03:00:00,2025-06-01,03:00:00,575301.11
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 03:05:00,2025-06-01,03:05:00,575305.25
ELE-HV-B1-SWB_HLI_OUTG4_kWH,2025-06-01 03:10:00,2025-06-01,03:10:00,575309.06
