TagName,OccurredOn,Date,Time,Value
ELE-HV-B1-SWB_HLI_OUTG6_L31_V,2025-06-01 00:00:00,2025-06-01,00:00:00,22105.73
ELE-HV-B1-SWB_HLI_OUTG6_L31_V,2025-06-01 00:05:00,2025-06-01,00:05:00,22104.2
ELE-HV-B1-SWB_HLI_OUTG6_L31_V,2025-06-01 00:10:00,2025-06-01,00:10:00,22103.62
ELE-HV-B1-SWB_HLI_OUTG6_L31_V,2025-06-01 00:15:00,2025-06-01,00:15:00,22025.19
ELE-HV-B1-SWB_HLI_OUTG6_L31_V,2025-06-01 00:20:00,2025-06-01,00:20:00,22024.31
ELE-HV-B1-SWB_HLI_OUTG6_L31_V,2025-06-01 00:25:00,2025-06-01,00:25:00,22021.11
ELE-HV-B1-SWB_HLI_OUTG6_L31_V,2025-06-01 00:30:00,2025-06-01,00:30:00,22068.54
ELE-HV-B1-SWB_HLI_OUTG6_L31_V,2025-06-01 00:35:00,2025-06-01,00:35:00,21995.45
ELE-HV-B1-SWB_HLI_OUTG6_L31_V,2025-06-01 00:40:00,2025-06-01,00:40:00,22015.31
ELE-HV-B1-SWB_HLI_OUTG6_L31_V,2025-06-01 00:45:00,2025-06-01,00:45:00,22008.61
ELE-HV-B1-SWB_HLI_OUTG6_L31_V,2025-06-01 00:50:00,2025-06-01,00:50:00,22010.87
ELE-HV-B1-SWB_HLI_OUTG6_L31_V,2025-06-01 00:55:00,2025-06-01,00:55:00,22021.65
ELE-HV-B1-SWB_HLI_OUTG6_L31_V,2025-06-01 01:00:00,2025-06-01,01:00:00,22049.08
ELE-HV-B1-SWB_HLI_OUTG6_L31_V,2025-06-01 01:05:00,2025-06-01,01:05:00,22056.01
ELE-HV-B1-SWB_HLI_OUTG6_L31_V,2025-06-01 01:10:00,2025-06-01,01:10:00,22075.79
ELE-HV-B1-SWB_HLI_OUTG6_L31_V,2025-06-01 01:15:00,2025-06-01,01:15:00,22072.85
