TagName,OccurredOn,Date,Time,Value
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 00:00:00,2025-06-01,00:00:00,806101.02
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 00:05:00,2025-06-01,00:05:00,806110.83
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 00:10:00,2025-06-01,00:10:00,806120.1
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 00:15:00,2025-06-01,00:15:00,806130.22
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 00:20:00,2025-06-01,00:20:00,806139.87
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 00:25:00,2025-06-01,00:25:00,806148.74
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 00:30:00,2025-06-01,00:30:00,806159.52
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 00:35:00,2025-06-01,00:35:00,806166.46
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 00:40:00,2025-06-01,00:40:00,806176.42
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 00:45:00,2025-06-01,00:45:00,806184.88
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 00:50:00,2025-06-01,00:50:00,806194.06
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 00:55:00,2025-06-01,00:55:00,806203.28
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 01:00:00,2025-06-01,01:00:00,806211.39
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 01:05:00,2025-06-01,01:05:00,806221.49
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 01:10:00,2025-06-01,01:10:00,806230.44
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 01:15:00,2025-06-01,01:15:00,806240.73
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 01:20:00,2025-06-01,01:20:00,806249.7
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 01:25:00,2025-06-01,01:25:00,806258.36
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 01:30:00,2025-06-01,01:30:00,806267.79
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 01:35:00,2025-06-01,01:35:00,806276.14
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 01:40:00,2025-06-01,01:40:00,806285.25
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 01:45:00,2025-06-01,01:45:00,806292.26
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 01:50:00,2025-06-01,01:50:00,806302.93
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 01:55:00,2025-06-01,01:55:00,806311.38
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 02:00:00,2025-06-01,02:00:00,806320.23
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 02:05:00,2025-06-01,02:05:00,806328.78
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 02:10:00,2025-06-01,02:10:00,806337.32
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 02:15:00,2025-06-01,02:15:00,806345.34
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 02:20:00,2025-06-01,02:20:00,806356.72
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 02:25:00,2025-06-01,02:25:00,806364.77
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 02:30:00,2025-06-01,02:30:00,806373.34
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 02:35:00,2025-06-01,02:35:00,806382.4
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 02:40:00,2025-06-01,02:40:00,806391.16
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 02:45:00,2025-06-01,02:45:00,806399.48
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 02:50:00,2025-06-01,02:50:00,806409.02
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 02:55:00,2025-06-01,02:55:00,806416.47
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 03:00:00,2025-06-01,03:00:00,806424.86
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 03:05:00,2025-06-01,03:05:00,806433.33
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 03:10:00,2025-06-01,03:10:00,806442.72
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 03:15:00,2025-06-01,03:15:00,806451.76
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 03:20:00,2025-06-01,03:20:00,806460.34
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 03:25:00,2025-06-01,03:25:00,806469.28
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 03:30:00,2025-06-01,03:30:00,806478.84
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 03:35:00,2025-06-01,03:35:00,806487.34
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 03:40:00,2025-06-01,03:40:00,806496.68
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 03:45:00,2025-06-01,03:45:00,806505.39
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 03:50:00,2025-06-01,03:50:00,806514.05
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 03:55:00,2025-06-01,03:55:00,806522.23
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 04:00:00,2025-06-01,04:00:00,806531.99
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 04:05:00,2025-06-01,04:05:00,806539.68
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 04:10:00,2025-06-01,04:10:00,806548.58
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 04:15:00,2025-06-01,04:15:00,806557.24
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 04:20:00,2025-06-01,04:20:00,806565.64
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 04:25:00,2025-06-01,04:25:00,806574.64
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 04:30:00,2025-06-01,04:30:00,806584.12
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 04:35:00,2025-06-01,04:35:00,806591.58
ELE-MSB-TWR-L33-HZ2_HLI_INC_kWH,2025-06-01 04:40:00,2025-06-01,04:40:00,806600.94
