TagName,OccurredOn,Date,Time,Value
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 00:00:00,2025-06-01,00:00:00,22224.8
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 00:05:00,2025-06-01,00:05:00,22246.72
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 00:10:00,2025-06-01,00:10:00,22234.44
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 00:15:00,2025-06-01,00:15:00,22181.63
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 00:20:00,2025-06-01,00:20:00,22174.84
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 00:25:00,2025-06-01,00:25:00,22193.16
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 00:30:00,2025-06-01,00:30:00,22213.37
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 00:35:00,2025-06-01,00:35:00,22159.99
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 00:40:00,2025-06-01,00:40:00,22170.14
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 00:45:00,2025-06-01,00:45:00,22168.48
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 00:50:00,2025-06-01,00:50:00,22192.22
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 00:55:00,2025-06-01,00:55:00,22181.59
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 01:00:00,2025-06-01,01:00:00,22193.03
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 01:05:00,2025-06-01,01:05:00,22217.61
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 01:10:00,2025-06-01,01:10:00,22219.98
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 01:15:00,2025-06-01,01:15:00,22217.8
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 01:20:00,2025-06-01,01:20:00,22236.13
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 01:25:00,2025-06-01,01:25:00,22254.32
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 01:30:00,2025-06-01,01:30:00,22257.75
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 01:35:00,2025-06-01,01:35:00,22263.74
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 01:40:00,2025-06-01,01:40:00,22275.12
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 01:45:00,2025-06-01,01:45:00,22280.09
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 01:50:00,2025-06-01,01:50:00,22285.04
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 01:55:00,2025-06-01,01:55:00,22278.3
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 02:00:00,2025-06-01,02:00:00,22268.31
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 02:05:00,2025-06-01,02:05:00,22264.81
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 02:10:00,2025-06-01,02:10:00,22255.39
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 02:15:00,2025-06-01,02:15:00,22267.58
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 02:20:00,2025-06-01,02:20:00,22264.4
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 02:25:00,2025-06-01,02:25:00,22278.75
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 02:30:00,2025-06-01,02:30:00,22297.86
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 02:35:00,2025-06-01,02:35:00,22283.2
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 02:40:00,2025-06-01,02:40:00,22295.23
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 02:45:00,2025-06-01,02:45:00,22295.03
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 02:50:00,2025-06-01,02:50:00,22306.85
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 02:55:00,2025-06-01,02:55:00,22313.18
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 03:00:00,2025-06-01,03:00:00,22305.37
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 03:05:00,2025-06-01,03:05:00,22333.04
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 03:10:00,2025-06-01,03:10:00,22341.52
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 03:15:00,2025-06-01,03:15:00,22322.61
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 03:20:00,2025-06-01,03:20:00,22316.69
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 03:25:00,2025-06-01,03:25:00,22314.83
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 03:30:00,2025-06-01,03:30:00,22322.46
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 03:35:00,2025-06-01,03:35:00,22313.57
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 03:40:00,2025-06-01,03:40:00,22322.38
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 03:45:00,2025-06-01,03:45:00,22333.39
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 03:50:00,2025-06-01,03:50:00,22317.8
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 03:55:00,2025-06-01,03:55:00,22316.8
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 04:00:00,2025-06-01,04:00:00,22333.96
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 04:05:00,2025-06-01,04:05:00,22326.55
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 04:10:00,2025-06-01,04:10:00,22336.14
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 04:15:00,2025-06-01,04:15:00,22345.02
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 04:20:00,2025-06-01,04:20:00,22350.57
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 04:25:00,2025-06-01,04:25:00,22336.59
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 04:30:00,2025-06-01,04:30:00,22348.67
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 04:35:00,2025-06-01,04:35:00,22335.98
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 04:40:00,2025-06-01,04:40:00,22315.65
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 04:45:00,2025-06-01,04:45:00,22313.46
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 04:50:00,2025-06-01,04:50:00,22335.8
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 04:55:00,2025-06-01,04:55:00,22336.94
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 05:00:00,2025-06-01,05:00:00,22314.36
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 05:05:00,2025-06-01,05:05:00,22310.95
ELE-HV-B1-SWB_HLI_INC1_L12_V,2025-06-01 05:10:00,2025-06-01,05:10:00,22330.4
