TagName,OccurredOn,Date,Time,Value
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 00:00:00,2025-06-01,00:00:00,402.17
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 00:05:00,2025-06-01,00:05:00,409.97
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 00:10:00,2025-06-01,00:10:00,334.71
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 00:15:00,2025-06-01,00:15:00,343.82
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 00:20:00,2025-06-01,00:20:00,400.44
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 00:25:00,2025-06-01,00:25:00,391.09
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 00:30:00,2025-06-01,00:30:00,323.14
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 00:35:00,2025-06-01,00:35:00,325.85
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 00:40:00,2025-06-01,00:40:00,382.33
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 00:45:00,2025-06-01,00:45:00,375.23
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 00:50:00,2025-06-01,00:50:00,322.45
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 00:55:00,2025-06-01,00:55:00,323.07
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 01:00:00,2025-06-01,01:00:00,398.33
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 01:05:00,2025-06-01,01:05:00,370.58
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 01:10:00,2025-06-01,01:10:00,333.78
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 01:15:00,2025-06-01,01:15:00,353.73
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 01:20:00,2025-06-01,01:20:00,397.26
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 01:25:00,2025-06-01,01:25:00,359.77
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 01:30:00,2025-06-01,01:30:00,324.81
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 01:35:00,2025-06-01,01:35:00,334.53
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 01:40:00,2025-06-01,01:40:00,390.82
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 01:45:00,2025-06-01,01:45:00,353.77
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 01:50:00,2025-06-01,01:50:00,320.28
ELE-HV-B1-SWB_HLI_INC1_kW,2025-06-01 01:55:00,2025-06-01,01:55:00,366.59
